driverId,eventType,longitude,latitude
18,Normal,-93.13,39.78
22,Normal,-90.68,35.12
30,Normal,-93.58,41.62
28,Normal,-93.13,39.78
29,Normal,-95.42,35.87
13,Normal,-93.58,41.62
17,Normal,-91.19,38.83
16,Normal,-90.44,41.54
23,Normal,-90.7,41.62
31,Normal,-94.38,38.99
22,Normal,-90.94,35.03
21,Normal,-94.38,38.99
19,Normal,-95.42,35.87
18,Normal,-92.74,39.76
23,Normal,-91.05,41.72
18,Normal,-92.57,39.77
30,Normal,-92.74,41.75
21,Normal,-94.59,39.1
24,Normal,-89.63,39.84
14,Normal,-94.59,39.1
17,Normal,-90.93,38.82
26,Normal,-93.14,37.26
29,Normal,-95.99,36.17
30,Normal,-92.4,41.78
19,Normal,-95.76,36.08
13,Normal,-92.74,41.75
22,Normal,-91.74,34.89
28,Normal,-92.42,39.76
20,Normal,-92.4,41.78
30,Normal,-92.19,41.74
17,Normal,-90.67,38.82
22,Normal,-91.93,34.81
16,Normal,-91.47,41.74
15,Normal,-91.93,34.81
24,Normal,-90.2,38.65
12,Normal,-90.35,38.43
31,Normal,-94.35,38.33
28,Normal,-92.07,39.71
24,Normal,-89.74,39.1
12,Normal,-90.24,38.0
27,Normal,-90.79,38.83
28,Normal,-91.8,39.67
18,Normal,-91.59,39.68
15,Normal,-92.09,34.8
31,Normal,-94.37,38.0
20,Normal,-91.59,41.7
24,Normal,-89.63,39.84
28,Normal,-90.79,39.69
25,Normal,-89.54,36.84
11,Normal,-88.07,41.48
21,Normal,-94.46,37.16
18,Normal,-90.63,39.7
13,Normal,-89.88,41.77
14,Normal,-94.31,37.31
18,Normal,-90.52,39.71
26,Normal,-91.55,38.04
29,Normal,-97.32,37.15
27,Normal,-90.67,38.82
24,Normal,-88.07,41.48
30,Normal,-89.29,41.85
15,Normal,-90.94,35.03
12,Normal,-90.24,35.35
29,Normal,-97.32,37.27
27,Normal,-90.79,38.83
16,Normal,-90.29,40.96
23,Normal,-89.91,40.86
25,Normal,-90.07,35.68
11,Normal,-88.07,41.48
13,Normal,-89.03,41.92
28,Normal,-90.24,39.72
25,Normal,-90.24,35.35
27,Normal,-90.93,38.82
30,Normal,-88.64,42.21
24,Normal,-88.77,40.76
20,Normal,-88.64,42.21
27,Normal,-91.1,38.83
28,Normal,-90.24,39.72
25,Normal,-90.07,35.1
13,Normal,-88.64,42.21
19,Normal,-97.36,37.69
28,Normal,-90.14,39.76
15,Normal,-90.04,35.19
26,Normal,-90.86,38.46
27,Normal,-91.19,38.83
24,Normal,-89.63,39.84
30,Normal,-88.02,42.04
22,Normal,-90.68,35.12
16,Normal,-89.91,40.86
11,Normal,-89.63,39.84
23,Normal,-90.29,40.96
28,Normal,-89.78,39.77
10,Normal,-90.86,38.46
16,Normal,-90.29,40.96
19,Normal,-97.34,36.63
15,Normal,-91.74,34.89
10,Normal,-90.34,38.58
32,Normal,-92.09,34.8
31,Normal,-94.37,38.0
27,Normal,-92.63,38.95
16,Normal,-91.47,41.74
24,Normal,-88.77,40.76
10,Normal,-90.53,38.51
13,Normal,-88.96,42.25
15,Normal,-92.09,34.8
16,Normal,-91.78,42.23
29,Normal,-96.68,36.2
13,Normal,-89.29,41.85
15,Normal,-92.31,34.78
15,Normal,-91.93,34.81
24,Normal,-88.42,41.11
26,Normal,-90.86,38.46
20,Normal,-89.88,41.77
30,Normal,-89.29,41.85
32,Normal,-92.09,34.8
20,Normal,-89.6,41.76
32,Normal,-92.31,34.78
11,Normal,-88.07,41.48
24,Normal,-87.67,41.87
18,Normal,-90.52,39.71
14,Normal,-94.58,37.03
24,Normal,-87.67,41.87
22,Normal,-91.93,34.81
32,Normal,-91.93,34.81
28,Normal,-90.52,39.71
27,Normal,-93.45,38.99
17,Normal,-93.85,39.01
24,Normal,-88.07,41.48
29,Normal,-95.99,36.17
20,Normal,-90.64,41.56
19,Normal,-96.21,36.19
26,Normal,-91.44,38.09
10,Normal,-91.3,38.14
14,Normal,-94.31,37.31
20,Normal,-90.82,41.66
13,Normal,-90.64,41.56
30,Normal,-90.82,41.66
18,Normal,-90.97,39.72
29,Normal,-95.56,35.97
31,Normal,-94.3,37.66
14,Normal,-94.3,37.66
30,Normal,-91.24,41.67
17,Normal,-94.31,39.04
28,Normal,-90.97,39.72
20,Normal,-91.59,41.7
15,Normal,-91.14,34.96
19,Normal,-94.88,35.47
16,Normal,-89.91,40.86
25,Normal,-89.8,35.94
28,Normal,-92.07,39.71
22,Normal,-90.37,35.21
19,Normal,-94.57,35.37
11,Normal,-93.36,41.69
29,Normal,-93.92,35.53
13,Normal,-93.04,41.71
32,Normal,-90.68,35.12
11,Normal,-93.04,41.71
24,Normal,-90.68,35.12
30,Normal,-93.36,41.69
15,Normal,-90.68,35.12
23,Normal,-90.44,41.54
22,Normal,-90.94,35.03
22,Normal,-91.14,34.96
32,Normal,-91.14,34.96
19,Normal,-93.61,35.51
31,Normal,-94.38,38.67
19,Normal,-93.92,35.53
15,Normal,-90.94,35.03
16,Normal,-90.7,41.62
11,Normal,-92.4,41.78
15,Normal,-91.14,34.96
16,Normal,-91.05,41.72
20,Normal,-93.36,41.69
14,Normal,-94.37,38.0
17,Normal,-93.01,38.97
23,Normal,-91.05,41.72
11,Normal,-91.94,41.71
10,Normal,-93.34,37.21
28,Normal,-92.94,39.77
15,Normal,-91.38,34.83
16,Normal,-91.47,41.74
27,Normal,-93.2,38.98
30,Normal,-92.74,41.75
24,Normal,-91.74,34.89
13,Normal,-93.04,41.71
25,Normal,-89.8,35.94
31,Normal,-94.46,37.16
26,Normal,-94.23,37.09
17,Normal,-92.85,38.93
10,Normal,-93.69,37.16
26,Normal,-93.96,37.08
30,Normal,-92.4,41.78
14,Normal,-94.46,37.16
25,Normal,-89.65,36.37
32,Normal,-92.31,34.78
20,Normal,-92.19,41.74
14,Normal,-91.63,41.72
10,Normal,-95.99,36.17
30,Normal,-89.29,41.85
21,Normal,-87.67,41.87
29,Normal,-94.88,35.47
17,Normal,-90.67,38.82
18,Normal,-94.24,39.63
24,Normal,-90.04,35.19
14,Normal,-91.63,41.72
12,Normal,-89.71,37.47
23,Normal,-89.52,40.7
12,Normal,-89.56,37.2
19,Normal,-94.88,35.47
25,Normal,-89.71,37.47
32,Normal,-90.29,40.96
22,Normal,-90.37,35.21
12,Normal,-89.65,36.37
15,Normal,-89.91,40.86
26,Normal,-95.5,36.37
31,Normal,-89.17,40.38
19,Normal,-95.15,35.51
16,Normal,-90.29,40.96
28,Normal,-94.25,39.73
32,Normal,-90.44,41.54
18,Normal,-93.93,39.76
31,Normal,-89.74,39.1
26,Normal,-94.23,37.09
13,Normal,-88.02,42.04
11,Normal,-89.6,41.76
25,Normal,-90.07,35.1
23,Normal,-89.8,35.94
32,Normal,-91.78,42.23
10,Normal,-94.23,37.09
31,Normal,-89.17,40.38
18,Normal,-92.42,39.76
26,Normal,-93.96,37.08
21,Normal,-89.63,39.84
15,Normal,-91.78,42.23
26,Normal,-93.34,37.21
24,Normal,-92.09,34.8
25,Normal,-90.24,35.35
23,Normal,-90.07,35.1
27,Normal,-91.19,38.83
18,Normal,-92.07,39.71
11,Normal,-90.2,41.59
23,Normal,-90.24,35.35
16,Normal,-91.78,42.23
11,Normal,-90.64,41.56
25,Normal,-89.8,35.94
20,Normal,-90.82,41.66
12,Normal,-90.24,38.0
24,Normal,-90.94,35.03
30,Normal,-90.82,41.66
14,Normal,-91.47,41.74
31,Normal,-88.42,41.11
13,Normal,-90.64,41.56
10,Normal,-92.61,37.7
28,Normal,-91.2,39.75
11,Normal,-92.74,41.75
23,Normal,-89.56,37.2
22,Normal,-90.37,35.21
25,Normal,-90.35,38.43
24,Normal,-90.37,35.21
10,Normal,-92.31,37.81
26,Normal,-91.99,37.94
20,Normal,-91.59,41.7
30,Normal,-91.59,41.7
32,Normal,-89.52,40.7
14,Normal,-91.78,42.23
11,Normal,-93.36,41.69
20,Normal,-92.19,41.74
31,Normal,-89.74,39.1
23,Normal,-90.0,37.72
28,Normal,-90.63,39.7
14,Normal,-90.44,41.54
26,Normal,-90.53,38.51
13,Normal,-91.94,41.71
19,Normal,-97.36,37.69
16,Normal,-89.52,40.7
23,Normal,-89.52,40.7
14,Normal,-94.46,37.16
21,Normal,-94.58,37.03
22,Normal,-90.04,35.19
12,Normal,-90.35,38.43
20,Normal,-93.36,41.69
18,Normal,-89.78,39.77
24,Normal,-89.74,39.1
14,Normal,-94.31,37.31
17,Normal,-90.41,38.75
13,Normal,-93.04,41.71
30,Normal,-93.04,41.71
15,Normal,-90.68,35.12
23,Normal,-90.44,41.54
11,Normal,-89.17,40.38
18,Normal,-89.96,39.74
28,Normal,-89.96,39.74
24,Normal,-89.17,40.38
20,Normal,-92.74,41.75
29,Normal,-97.32,37.15
23,Normal,-90.7,41.62
14,Normal,-94.37,38.0
29,Normal,-97.37,36.91
13,Normal,-92.4,41.78
26,Normal,-90.86,38.46
10,Normal,-91.07,38.31
23,Normal,-91.05,41.72
12,Normal,-89.56,37.2
15,Normal,-91.38,34.83
16,Normal,-91.32,41.71
14,Normal,-94.35,38.33
22,Normal,-91.38,34.83
20,Normal,-91.94,41.71
20,Normal,-92.19,41.74
14,Normal,-94.38,38.67
19,Normal,-97.35,36.4
23,Normal,-91.32,41.71
30,Normal,-91.59,41.7
18,Normal,-90.52,39.71
12,Normal,-89.54,36.84
10,Normal,-91.3,38.14
31,Normal,-94.38,38.99
30,Normal,-91.24,41.67
21,Normal,-94.38,38.99
17,Normal,-91.19,38.83
32,Normal,-92.09,34.8
13,Normal,-89.6,41.76
17,Normal,-92.22,38.96
18,Normal,-91.59,39.68
12,Normal,-90.24,35.35
14,Normal,-94.37,38.0
22,Normal,-91.74,34.89
17,Normal,-92.38,38.98
11,Normal,-89.74,39.1
24,Normal,-89.74,39.1
29,Normal,-95.76,36.08
20,Normal,-89.29,41.85
19,Normal,-95.56,35.97
12,Normal,-90.07,35.68
27,Normal,-92.53,38.98
16,Normal,-90.7,41.62
23,Normal,-90.7,41.62
17,Normal,-92.63,38.95
18,Normal,-92.27,39.76
32,Normal,-91.14,34.96
19,Normal,-95.42,35.87
30,Normal,-88.96,42.25
12,Normal,-89.65,36.37
10,Normal,-92.74,37.6
29,Normal,-95.42,35.87
15,Normal,-90.94,35.03
20,Normal,-88.64,42.21
23,Normal,-90.29,40.96
12,Normal,-89.54,36.84
28,Normal,-92.42,39.76
13,Normal,-88.41,42.11
19,Normal,-95.15,35.51
31,Normal,-94.58,37.03
30,Normal,-88.41,42.11
28,Normal,-92.57,39.77
27,Normal,-93.2,38.98
12,Normal,-89.56,37.2
13,Normal,-88.02,42.04
22,Normal,-90.04,35.19
14,Normal,-94.46,37.16
26,Normal,-93.14,37.26
31,Normal,-94.31,37.31
32,Normal,-90.04,35.19
18,Normal,-92.94,39.77
13,Normal,-87.66,41.89
21,Normal,-94.3,37.66
25,Normal,-90.0,37.72
23,Normal,-89.52,40.7
12,Normal,-90.0,37.72
20,Normal,-87.66,41.89
18,Normal,-93.13,39.78
19,Normal,-92.87,35.25
26,Normal,-95.01,36.73
15,Normal,-91.74,34.89
19,Normal,-92.53,35.15
24,Normal,-88.77,40.76
23,Normal,-91.47,41.74
21,Normal,-94.59,39.1
17,Normal,-94.44,39.1
30,Normal,-89.03,41.92
25,Normal,-90.0,37.72
14,Normal,-94.59,39.1
13,Normal,-89.6,41.76
27,Normal,-94.31,39.04
25,Normal,-89.71,37.47
24,Normal,-89.17,40.38
23,Normal,-91.63,41.72
16,Normal,-91.63,41.72
13,Normal,-89.88,41.77
18,Normal,-94.36,39.37
21,Normal,-94.38,38.67
26,Normal,-95.5,36.37
28,Normal,-94.36,39.37
17,Normal,-94.0,39.03
26,Normal,-95.69,36.25
32,Normal,-92.31,34.78
11,Normal,-89.74,39.1
28,Normal,-94.42,39.27
17,Normal,-93.85,39.01
29,Normal,-92.25,34.92
12,Normal,-89.54,36.84
18,Normal,-94.57,39.15
25,Normal,-89.65,36.37
23,Normal,-91.63,41.72
31,Normal,-94.3,37.66
25,Normal,-89.8,35.94
14,Normal,-94.37,38.0
24,Normal,-90.2,38.65
22,Normal,-91.93,34.81
23,Normal,-91.47,41.74
29,Normal,-92.87,35.25
15,Normal,-91.93,34.81
30,Normal,-91.24,41.67
16,Normal,-91.32,41.71
19,Normal,-92.87,35.25
20,Normal,-91.24,41.67
14,Normal,-94.31,37.31
29,Normal,-93.12,35.31
25,Normal,-90.24,35.35
26,Normal,-95.76,36.18
25,Normal,-89.8,35.94
24,Normal,-87.67,41.87
31,Normal,-94.37,38.0
26,Normal,-95.01,36.73
23,Normal,-89.52,40.7
22,Normal,-90.04,35.19
26,Normal,-94.83,36.84
25,Normal,-89.65,36.37
30,Normal,-93.04,41.71
11,Normal,-87.67,41.87
28,Normal,-93.6,39.77
19,Normal,-95.15,35.51
14,Normal,-94.35,38.33
13,Normal,-93.58,41.62
26,Normal,-94.54,37.02
11,Normal,-88.07,41.48
32,Normal,-90.68,35.12
27,Normal,-91.74,38.94
25,Normal,-89.56,37.2
13,Normal,-93.58,41.62
26,Normal,-94.23,37.09
24,Normal,-88.77,40.76
29,Normal,-95.42,35.87
16,Normal,-90.29,40.96
25,Normal,-89.71,37.47
18,Normal,-92.94,39.77
28,Normal,-92.94,39.77
16,Normal,-90.44,41.54
31,Normal,-94.59,39.1
19,Normal,-95.56,35.97
27,Normal,-91.19,38.83
15,Normal,-91.14,34.96
24,Normal,-89.17,40.38
19,Normal,-95.76,36.08
18,Normal,-92.74,39.76
17,Normal,-91.1,38.83
30,Normal,-93.36,41.69
31,Normal,-94.38,38.99
32,Normal,-91.38,34.83
21,Normal,-94.38,38.99
20,Normal,-92.74,41.75
24,Normal,-90.2,38.65
25,Normal,-90.15,38.62
14,Normal,-94.38,38.99
25,Normal,-90.35,38.43
11,Normal,-89.74,39.1
28,Normal,-92.27,39.76
10,Normal,-93.34,37.21
19,Normal,-96.21,36.19
18,Normal,-92.27,39.76
21,Normal,-94.38,38.67
14,Normal,-94.35,38.33
22,Normal,-91.93,34.81
20,Normal,-91.94,41.71
11,Normal,-90.2,38.65
28,Normal,-92.07,39.71
10,Normal,-92.99,37.34
31,Normal,-94.37,38.0
16,Normal,-91.63,41.72
17,Normal,-90.55,38.81
32,Normal,-92.31,34.78
14,Normal,-94.3,37.66
16,Normal,-91.78,42.23
21,Normal,-94.37,38.0
27,Normal,-90.55,38.81
23,Normal,-91.78,42.23
12,Normal,-90.35,38.43
24,Normal,-89.17,40.38
10,Normal,-92.74,37.6
29,Normal,-97.35,36.4
19,Normal,-97.14,36.41
18,Normal,-91.36,39.76
28,Normal,-91.36,39.76
24,Normal,-88.77,40.76
10,Normal,-92.61,37.7
29,Normal,-97.34,36.63
26,Normal,-92.31,37.81
31,Normal,-94.58,37.03
16,Normal,-91.47,41.74
20,Normal,-90.64,41.56
30,Normal,-90.82,41.66
17,Normal,-90.41,38.75
22,Normal,-91.74,34.89
14,Normal,-94.58,37.03
32,Normal,-91.74,34.89
14,Normal,-94.58,37.03
31,Normal,-94.58,37.03
32,Normal,-91.38,34.83
21,Normal,-94.58,37.03
13,Normal,-89.88,41.77
28,Normal,-90.79,39.69
19,Normal,-97.37,36.91
25,Normal,-89.65,36.37
12,Normal,-89.54,36.84
20,Normal,-89.6,41.76
28,Normal,-90.63,39.7
26,Normal,-91.55,38.04
24,Normal,-87.67,41.87
19,Normal,-97.32,37.15
24,Normal,-88.07,41.48
32,Normal,-92.31,34.78
19,Normal,-96.68,36.2
15,Normal,-92.09,34.8
23,Normal,-91.78,42.23
24,Normal,-87.67,41.87
22,Normal,-92.31,34.78
21,Normal,-94.58,37.03
30,Normal,-89.29,41.85
27,Normal,-93.2,38.98
31,Normal,-94.58,37.03
18,Normal,-90.52,39.71
13,Normal,-89.88,41.77
20,Normal,-89.88,41.77
17,Normal,-93.65,39.0
23,Normal,-91.47,41.74
15,Normal,-92.09,34.8
21,Normal,-94.58,37.03
16,Normal,-91.63,41.72
31,Normal,-94.46,37.16
11,Normal,-87.67,41.87
29,Normal,-95.76,36.08
23,Normal,-91.32,41.71
26,Normal,-91.3,38.14
12,Normal,-90.15,38.62
24,Normal,-88.42,41.11
11,Normal,-88.07,41.48
10,Normal,-91.18,38.22
26,Normal,-91.44,38.09
12,Normal,-90.35,38.43
27,Normal,-94.0,39.03
14,Normal,-94.3,37.66
13,Normal,-91.24,41.67
11,Normal,-88.42,41.11
19,Normal,-95.56,35.97
30,Normal,-90.82,41.66
12,Normal,-90.24,38.0
25,Normal,-89.71,37.47
10,Normal,-91.44,38.09
21,Normal,-94.37,38.0
18,Normal,-91.36,39.76
31,Normal,-94.37,38.0
19,Normal,-95.3,35.64
24,Normal,-89.74,39.1
12,Normal,-89.71,37.47
13,Normal,-92.19,41.74
27,Normal,-94.31,39.04
10,Normal,-91.55,38.04
31,Normal,-94.35,38.33
15,Normal,-90.94,35.03
14,Normal,-94.38,38.67
31,Normal,-94.38,38.67
24,Normal,-90.2,38.65
23,Normal,-89.52,40.7
14,Normal,-94.38,38.99
18,Normal,-92.07,39.71
28,Normal,-92.07,39.71
28,Normal,-91.8,39.67
31,Normal,-94.38,38.99
26,Normal,-92.31,37.81
23,Normal,-89.52,40.7
14,Normal,-94.59,39.1
24,Normal,-93.36,41.69
29,Normal,-94.22,35.5
27,Normal,-94.16,39.04
25,Normal,-90.07,35.68
15,Normal,-90.04,35.19
16,Normal,-89.52,40.7
11,Normal,-90.2,38.65
18,Normal,-92.42,39.76
27,Normal,-94.0,39.03
22,Normal,-90.37,35.21
31,Normal,-94.38,38.99
25,Normal,-90.24,35.35
32,Normal,-90.68,35.12
17,Normal,-93.65,39.0
21,Normal,-94.31,37.31
17,Normal,-92.63,38.95
26,Normal,-93.69,37.16
32,Normal,-91.93,34.81
14,Normal,-94.31,37.31
22,Normal,-91.93,34.81
14,Normal,-94.46,37.16
28,Normal,-93.93,39.76
25,Normal,-89.65,36.37
17,Normal,-92.53,38.98
27,Normal,-92.63,38.95
20,Normal,-92.4,41.78
31,Normal,-94.58,37.03
30,Normal,-92.4,41.78
13,Normal,-91.94,41.71
24,Normal,-90.64,41.56
25,Normal,-89.56,37.2
16,Normal,-91.78,42.23
14,Normal,-94.58,37.03
28,Normal,-94.25,39.73
26,Normal,-94.54,37.02
27,Normal,-92.38,38.98
29,Normal,-92.53,35.15
17,Normal,-92.03,38.97
21,Normal,-89.74,39.1
12,Normal,-89.56,37.2
25,Normal,-90.0,37.72
13,Normal,-91.24,41.67
23,Normal,-91.47,41.74
31,Normal,-90.29,40.96
22,Normal,-91.93,34.81
26,Normal,-95.01,36.73
29,Normal,-93.12,35.31
32,Normal,-91.93,34.81
21,Normal,-89.17,40.38
23,Normal,-91.05,41.72
25,Normal,-90.24,38.0
19,Normal,-93.12,35.31
21,Normal,-88.77,40.76
12,Normal,-90.24,38.0
20,Normal,-90.64,41.56
17,Normal,-91.56,38.93
15,Normal,-91.38,34.83
28,Normal,-94.36,39.37
25,Normal,-90.35,38.43
26,Normal,-95.35,36.47
18,Normal,-94.42,39.27
10,Normal,-95.14,36.66
22,Normal,-91.14,34.96
31,Normal,-91.63,41.72
13,Normal,-88.41,42.11
15,Normal,-90.04,35.19
29,Normal,-95.3,35.64
12,Normal,-89.71,37.47
20,Normal,-88.64,42.21
15,Normal,-90.35,38.43
18,Normal,-94.15,39.77
14,Normal,-91.47,41.74
12,Normal,-89.56,37.2
15,Normal,-90.24,38.0
28,Normal,-93.93,39.76
23,Normal,-91.14,34.96
29,Normal,-95.42,35.87
28,Normal,-94.15,39.77
16,Normal,-90.0,37.72
11,Normal,-89.91,40.86
24,Normal,-88.64,42.21
29,Normal,-95.76,36.08
22,Normal,-94.3,37.66
15,Normal,-90.0,37.72
10,Normal,-95.35,36.47
30,Normal,-88.02,42.04
28,Normal,-93.6,39.77
15,Normal,-89.71,37.47
12,Normal,-90.07,35.1
23,Normal,-92.31,34.78
30,Normal,-88.64,42.21
26,Normal,-93.69,37.16
15,Normal,-90.07,35.68
12,Normal,-90.24,35.35
21,Normal,-88.77,40.76
13,Normal,-89.6,41.76
32,Normal,-91.63,41.72
11,Normal,-91.78,42.23
26,Normal,-93.34,37.21
14,Normal,-89.91,40.86
20,Normal,-89.6,41.76
18,Normal,-91.8,39.67
25,Normal,-89.54,36.84
31,Normal,-90.44,41.54
18,Normal,-91.59,39.68
25,Normal,-89.65,36.37
16,Normal,-90.07,35.1
19,Normal,-97.35,36.4
23,Normal,-91.38,34.83
27,Normal,-91.33,38.87
10,Normal,-93.34,37.21
11,Normal,-91.63,41.72
32,Normal,-91.05,41.72
16,Normal,-90.24,35.35
31,Normal,-90.7,41.62
20,Normal,-91.94,41.71
24,Normal,-93.04,41.71
16,Normal,-89.56,37.2
26,Normal,-92.08,37.81
19,Normal,-97.36,37.69
27,Normal,-92.63,38.95
18,Normal,-90.37,39.71
15,Normal,-89.56,37.2
21,Normal,-89.74,39.1
19,Normal,-97.32,37.48
16,Normal,-90.0,37.72
12,Normal,-90.15,38.62
31,Normal,-91.47,41.74
14,Normal,-91.47,41.74
20,Normal,-93.04,41.71
23,Normal,-90.04,35.19
16,Normal,-89.71,37.47
14,Normal,-91.78,42.23
27,Normal,-92.85,38.93
14,Normal,-91.63,41.72
26,Normal,-91.69,37.99
11,Normal,-89.52,40.7
15,Normal,-90.24,38.0
22,Normal,-94.37,38.0
27,Normal,-93.2,38.98
30,Normal,-92.4,41.78
11,Normal,-90.29,40.96
24,Normal,-93.04,41.71
10,Normal,-91.69,37.99
26,Normal,-91.44,38.09
13,Normal,-93.58,41.62
22,Normal,-94.38,38.67
12,Normal,-89.63,39.84
10,Normal,-91.55,38.04
18,Normal,-89.78,39.77
20,Normal,-93.58,41.62
16,Normal,-90.15,38.62
10,Normal,-91.44,38.09
17,Normal,-93.85,39.01
24,Normal,-92.4,41.78
30,Normal,-93.36,41.69
28,Normal,-89.78,39.77
22,Normal,-94.38,38.99
31,Normal,-90.44,41.54
15,Normal,-90.35,38.43
16,Normal,-90.24,38.0
23,Normal,-91.93,34.81
29,Normal,-97.35,36.4
19,Normal,-97.35,36.4
17,Normal,-94.16,39.04
26,Normal,-90.86,38.46
14,Normal,-90.29,40.96
15,Normal,-90.0,37.72
11,Normal,-91.32,41.71
17,Normal,-94.31,39.04
26,Normal,-90.69,38.5
16,Normal,-89.71,37.47
20,Normal,-92.74,41.75
21,Normal,-88.07,41.48
11,Normal,-91.47,41.74
15,Normal,-89.71,37.47
26,Normal,-90.53,38.51
16,Normal,-89.56,37.2
31,Normal,-89.52,40.7
25,Normal,-90.64,41.56
22,Normal,-94.38,38.67
27,Normal,-94.44,39.1
23,Normal,-92.09,34.8
17,Normal,-94.44,39.1
18,Normal,-90.24,39.72
28,Normal,-90.14,39.76
26,Normal,-90.18,38.64
25,Normal,-90.2,41.59
20,Normal,-91.94,41.71
27,Normal,-94.31,39.04
13,Normal,-91.59,41.7
20,Normal,-91.59,41.7
21,Normal,-88.07,41.48
32,Normal,-91.47,41.74
14,Normal,-90.29,40.96
23,Normal,-91.74,34.89
31,Normal,-90.44,41.54
11,Normal,-91.63,41.72
30,Normal,-92.19,41.74
12,Normal,-89.17,40.38
17,Normal,-94.0,39.03
15,Normal,-90.07,35.68
16,Normal,-90.07,35.68
28,Normal,-90.37,39.71
10,Normal,-90.18,38.64
14,Normal,-90.7,41.62
21,Normal,-89.17,40.38
17,Normal,-93.85,39.01
13,Normal,-90.64,41.56
16,Normal,-90.07,35.1
29,Normal,-95.56,35.97
19,Normal,-95.56,35.97
12,Normal,-89.74,39.1
32,Normal,-91.05,41.72
23,Normal,-91.38,34.83
26,Normal,-92.31,37.81
21,Normal,-88.07,41.48
20,Normal,-87.66,41.89
31,Normal,-90.44,41.54
30,Normal,-88.41,42.11
19,Normal,-93.12,35.31
14,Normal,-90.7,41.62
13,Normal,-87.66,41.89
23,Normal,-91.93,34.81
24,Normal,-88.96,42.25
11,Normal,-91.05,41.72
18,Normal,-92.94,39.77
16,Normal,-90.35,38.43
26,Normal,-92.61,37.7
10,Normal,-92.31,37.81
19,Normal,-92.53,35.15
17,Normal,-91.33,38.87
28,Normal,-92.94,39.77
11,Normal,-91.32,41.71
18,Normal,-93.33,39.77
22,Normal,-94.38,38.67
12,Normal,-88.77,40.76
25,Normal,-89.88,41.77
10,Normal,-94.23,37.09
32,Normal,-89.91,40.86
31,Normal,-91.63,41.72
26,Normal,-95.01,36.73
23,Normal,-90.04,35.19
16,Normal,-90.24,35.35
29,Normal,-94.57,35.37
32,Normal,-89.52,40.7
11,Normal,-90.29,40.96
30,Normal,-90.82,41.66
19,Normal,-94.57,35.37
29,Normal,-94.88,35.47
18,Normal,-94.36,39.37
28,Normal,-94.57,39.15
17,Normal,-90.67,38.82
32,Normal,-89.52,40.7
11,Normal,-89.52,40.7
19,Normal,-94.88,35.47
26,Normal,-95.5,36.37
29,Normal,-95.15,35.51
31,Normal,-91.47,41.74
11,Normal,-89.52,40.7
21,Normal,-88.07,41.48
20,Normal,-92.19,41.74
22,Normal,-94.38,38.67
18,Normal,-94.24,39.63
21,Normal,-87.67,41.87
14,Normal,-89.52,40.7
13,Normal,-92.4,41.78
25,Normal,-90.64,41.56
22,Normal,-94.58,37.03
19,Normal,-97.14,36.41
29,Normal,-97.35,36.4
27,Normal,-92.63,38.95
15,Normal,-90.15,38.62
14,Normal,-89.91,40.86
17,Normal,-92.85,38.93
13,Normal,-92.19,41.74
27,Normal,-92.85,38.93
18,Normal,-92.27,39.76
21,Normal,-90.94,35.03
13,Normal,-91.59,41.7
27,Normal,-93.01,38.97
25,Normal,-90.2,41.59
20,Normal,-91.94,41.71
24,Normal,-89.88,41.77
32,Normal,-91.05,41.72
24,Normal,-90.2,41.59
20,Normal,-91.59,41.7
14,Normal,-90.7,41.62
16,Normal,-90.24,38.0
22,Normal,-94.38,38.67
29,Normal,-97.37,36.79
12,Normal,-90.2,38.65
21,Normal,-91.38,34.83
11,Normal,-89.17,40.38
23,Normal,-91.38,34.83
32,Normal,-91.05,41.72
23,Normal,-91.74,34.89
30,Normal,-89.03,41.92
26,Normal,-91.99,37.94
24,Normal,-88.41,42.11
28,Normal,-90.24,39.72
20,Normal,-88.02,42.04
21,Normal,-90.94,35.03
30,Normal,-88.96,42.25
10,Normal,-92.48,37.8
12,Normal,-89.63,39.84
24,Normal,-88.96,42.25
32,Normal,-91.47,41.74
17,Normal,-93.85,39.01
13,Normal,-87.66,41.89
15,Normal,-89.8,35.94
11,Normal,-88.42,41.11
17,Normal,-93.65,39.0
31,Normal,-89.52,40.7
14,Normal,-91.32,41.71
16,Normal,-90.15,38.62
12,Normal,-89.17,40.38
19,Normal,-95.3,35.64
14,Normal,-91.47,41.74
22,Normal,-91.47,41.74
26,Normal,-90.18,38.64
25,Normal,-92.4,41.78
12,Normal,-89.63,39.84
21,Normal,-92.09,34.8
16,Normal,-90.24,38.0
32,Normal,-90.35,38.43
27,Normal,-91.56,38.93
10,Normal,-90.18,38.64
19,Normal,-94.57,35.37
24,Normal,-92.74,41.75
11,Normal,-89.63,39.84
22,Normal,-91.78,42.23
20,Normal,-91.24,41.67
27,Normal,-91.19,38.83
10,Normal,-90.34,38.58
14,Normal,-91.78,42.23
15,Normal,-89.56,37.2
28,Normal,-90.97,39.72
14,Normal,-91.63,41.72
26,Normal,-91.55,38.04
16,Normal,-90.07,35.68
28,Normal,-92.07,39.71
14,Normal,-90.44,41.54
23,Normal,-89.8,35.94
26,Normal,-91.69,37.99
13,Normal,-93.58,41.62
31,Normal,-88.02,42.04
24,Normal,-92.4,41.78
18,Normal,-92.94,39.77
22,Normal,-89.91,40.86
24,Normal,-92.19,41.74
16,Normal,-90.24,35.35
